Number,State,Value,Param bagging_fraction,Param bagging_freq,Param colsample_bytree,Param feature_fraction,Param learning_rate,Param max_bin,Param max_depth,Param min_child_samples,Param min_child_weight,Param min_split_gain,Param num_leaves,Param reg_alpha,Param reg_lambda,Param scale_pos_weight,Param subsample,UserAttribute best_iteration
229,COMPLETE,0.6444405302040139,0.779986550061379,7,0.9086634644856733,0.500071197180742,0.017770002150257185,132,21,110,0.0034154192878849297,0.10301888090261038,14,8.918728365729239,1.9275209100767885,8.502164408477444,0.7845505305027857,564
230,COMPLETE,0.6446654644737813,0.7845265504136354,7,0.8957293177515951,0.4921740597143478,0.017960030012897393,71,21,112,0.002510765853192179,0.10452267003921735,14,9.012654562007933,1.4413211111484197,8.783502646451264,0.8085275510906532,620
231,COMPLETE,0.6443630979739333,0.7808939066924082,7,0.8800335370926694,0.49637151761132936,0.017608269893453626,363,21,107,0.004080195912555518,0.10223985556467452,14,8.844967636991171,3.258187817960849,8.388415666728932,0.8203882204575244,810
232,COMPLETE,0.644369428012303,0.7890609566574238,7,0.8622646683506587,0.48892895691176513,0.017397279874195457,173,21,112,0.003111020013869326,0.10298534261809575,14,9.186342081226178,1.1955737793242187,7.876675900413368,0.82980823646992,674
233,COMPLETE,0.644848210395272,0.785303991261831,7,0.7333337097638188,0.5016333199693204,0.017528451279521736,150,20,113,0.004776221820451677,0.10365200714008191,14,8.782143819809596,3.733069866712508,8.672781150564603,0.7978795053423839,739
234,COMPLETE,0.6447277181863488,0.7766923536851885,7,0.8691906628371063,0.4859391898947941,0.017279741731151634,162,21,102,0.0013812954855713525,0.10157663986058599,14,7.757210164413345,1.733850232157032,6.578395068850233,0.8152466896328769,739
235,COMPLETE,0.6451938476370911,0.7811883102940059,7,0.8515750155210841,0.49158299777979175,0.01763978604482292,181,21,111,0.003750933196993179,0.1014794343937566,14,7.688878526476488,1.34075127816547,8.200302468718794,0.8365096869603353,977
236,COMPLETE,0.6450138023414511,0.7824964157411274,7,0.8539631763437139,0.48981348588376894,0.01762179261049219,183,21,111,0.00381665848604861,0.10275353901777019,14,7.669580999858262,1.3529692179419033,8.110861420044928,0.8436928190926104,969
237,COMPLETE,0.6456202071571501,0.7787272727222745,7,0.8312581466344799,0.4919149810453018,0.01785040453229683,180,22,111,0.0029931849021930714,0.10162808848550907,14,8.721417066170623,2.170384250336106,8.310317937653343,0.8359204391102079,1051
238,COMPLETE,0.6445900148460119,0.7782873545399457,7,0.835922264271643,0.49090587402545566,0.017850757525484554,193,22,110,0.0022165288130181755,0.10444276313361583,14,8.72906749324757,2.0447030107470936,8.420300148547332,0.8311460179598031,812
239,COMPLETE,0.6445050558716621,0.7757276551426423,7,0.8285593431466372,0.49179782996785487,0.018093307249959195,176,23,111,0.003055682060718526,0.10181730477984247,14,8.708193406681128,1.574464615414112,8.190665323462344,0.8383714850728708,584
240,COMPLETE,0.644346011871494,0.7813641640545467,7,0.8447791054671377,0.48808783193742694,0.017672059605106642,172,22,112,0.10575314217039489,0.1036593333276113,14,8.638004501032775,2.651244573846328,8.521277434858984,0.8538915196428475,530
241,COMPLETE,0.6450645212380504,0.7868353702035001,7,0.8505831649353807,0.4957127503497013,0.017753453803499082,182,21,113,0.0034447666198749406,0.10098279451112453,14,8.83870607455278,1.0954787520767522,7.954139539385395,0.8241783287328198,1036
242,COMPLETE,0.6451035624284245,0.7870312664931933,7,0.8466214393546656,0.4966339784532963,0.017779835546380737,188,21,113,0.003286918716674986,0.10115788948784359,14,8.856321963249439,1.0551828955221916,7.713068537554539,0.8277825407679936,679
243,COMPLETE,0.6445347091721741,0.7874935882964578,7,0.8274544206807475,0.4967791580992572,0.017417519784552284,188,21,114,0.003809577722637114,0.10056061272882508,13,8.85194370524971,1.145053492806378,7.919624984400393,0.8250321199236638,780
244,COMPLETE,0.6450118483171916,0.786088397891071,7,0.8480039569558426,0.49271451004425476,0.017737097720623193,180,21,113,0.002566063844556959,0.10106979956270411,14,8.938912849386787,1.0988739281931537,7.657650117091651,0.8393521225984596,679
245,COMPLETE,0.6444625388757949,0.7910398733401969,7,0.8402458537124686,0.4943244788906898,0.017948180045154288,184,21,113,0.001695634411977952,0.10123082542449481,14,8.786792216167145,0.9823227881805212,7.507621639628452,0.8336462917290558,596
246,COMPLETE,0.6443986562143016,0.7835003210470235,7,0.8558013155387036,0.498260699704707,0.017512460557154042,195,21,111,0.0043376905454185835,0.10026824068794618,14,8.8333309840092,0.7942943914122758,7.238959779641802,0.8072369220354809,585
247,COMPLETE,0.6444868266471695,0.789350860846613,7,0.8499929185552426,0.49346163402119514,0.017932802340233416,300,22,114,0.0029566273399305306,0.10221561087203408,14,8.744883666609901,1.9700673061148133,7.71217171904572,0.8490948353891354,570
248,COMPLETE,0.6447651161387715,0.7856252238065793,7,0.8358308080924707,0.495521641168686,0.017680669465814723,172,20,108,0.003611817158532997,0.10316219429830271,14,8.888683138559628,4.9523773822847446,7.989657733721289,0.8240063180710586,966
249,COMPLETE,0.643770760704002,0.7926718052225402,7,0.8220159323529506,0.4996628634263582,0.01727517492930855,157,23,113,0.005019231893893606,0.0998192004817733,14,8.984921158124356,0.8972387566143051,6.960879224707168,0.8353145550160967,679
250,COMPLETE,0.6448887590778537,0.7785637335442663,7,0.8749595536295689,0.49709787610726425,0.017492425219089256,176,22,109,0.01602288513842415,0.10588570462008207,13,8.687204723080477,1.5257209871997524,8.286302631802478,0.8556685934864273,837
251,COMPLETE,0.6446432736169231,0.7717071233192779,7,0.9218177243164045,0.4902683448092342,0.015377901238535007,188,20,112,0.002426697661549976,0.1217290434038457,14,8.887944165465584,2.3202065193779604,7.888778528966472,0.8202928706230488,837
252,COMPLETE,0.6446012102976206,0.7825249534162013,7,0.8598642721552314,0.4912378225326141,0.017800764804919555,169,21,110,0.004214935756513536,0.10108406654390732,14,8.793933587792067,1.021586899461825,7.502146883414945,0.8441469629297299,568
253,COMPLETE,0.6451854671235382,0.7883646526538703,7,0.8419825290906997,0.4859001248537836,0.018042102745915622,145,21,114,0.0034296022183848505,0.10178030273834046,14,8.838550972698268,0.7684712686725084,7.746346852699176,0.8051714932221375,859
254,COMPLETE,0.6445178945612224,0.7749441904864028,7,0.8444326917870925,0.48411290977681215,0.018070421844659894,122,21,114,0.0029285527628389817,0.09928001686921369,14,8.81731399100703,0.7635547875848224,8.913125363516269,0.801188797575688,586
255,COMPLETE,0.6450504001084365,0.7893875366943359,7,0.8337258786433228,0.4877494272317958,0.01827346291704714,142,21,114,0.0019847126136408417,0.10162792696764583,14,6.279558630979235,0.7333030777051271,8.06521487999403,0.8140494333130468,925
256,COMPLETE,0.6449070526029618,0.7875792131605309,7,0.856153072386979,0.4857616733216391,0.017986735355096657,149,21,112,0.005842934445377778,0.10047200316143136,14,8.732245867457364,0.9255816377511528,6.208335080632728,0.7890099549320149,963
257,COMPLETE,0.644803346426939,0.778797171478379,7,0.8470621665083572,0.481625910265687,0.018121677263115907,200,21,113,0.008698998188774747,0.09883941063737237,14,8.673178071890847,1.690209743810241,6.007902627074291,0.7697831410478648,574
258,COMPLETE,0.6450318636698922,0.7925316810316697,7,0.8637470623656224,0.49456015818222765,0.017840648989122045,182,23,114,0.1666686796185367,0.1018421374857988,14,8.93440512600892,1.3102082843899399,8.634419390050011,0.829798804523,863
259,COMPLETE,0.6446502859562684,0.7822976468844113,7,0.8178005102024144,0.49774366815059096,0.01766067479247577,487,21,111,0.003059097447668571,0.1002657499321477,14,7.825150687295293,0.643746561078727,8.360953947370453,0.7997772580105729,805
260,COMPLETE,0.6439744936319386,0.7874755072981743,7,0.8308053748577555,0.5003790420216293,0.017946689890233736,152,21,113,0.06573028457289559,0.09938262900898477,14,8.791768972050523,0.49431001631538424,7.875984915365693,0.8129112214955694,570
261,COMPLETE,0.6449744753705638,0.7781382187251625,7,0.8523158166193319,0.4872095679731899,0.01775799534346657,286,21,112,0.004925098520515992,0.1038328303726568,13,8.85498734472157,2.9533752081670994,7.6998555213905036,0.7483866165844941,929
262,COMPLETE,0.6446957107688585,0.7834859270647523,7,0.8697001738649165,0.49168519624567514,0.014968739307584003,316,21,114,0.00329426108722527,0.12454427393003789,14,8.001163586199265,1.1625056681882753,8.526668598990675,0.805882354312373,990
263,COMPLETE,0.6450440629255539,0.7743683156417284,7,0.8411898663603815,0.49660813316427777,0.017615088804641677,132,24,111,0.002632340232318609,0.09818068278990755,14,8.5893539981127,0.7718915719996599,7.772330670831728,0.8299649214535503,1099
264,COMPLETE,0.6441471407845402,0.7858997045224196,7,0.8615556412315148,0.4860235623844572,0.017380680749017753,379,17,82,0.006697004549032065,0.09617097545814934,14,8.754849225162676,0.9761695836521298,8.059877158301232,0.8222855615815976,585
265,COMPLETE,0.6444637105758995,0.7804146636327981,7,0.8753983478712938,0.49375271711075164,0.018375142889612398,160,20,113,0.0042692978415520555,0.10085177752370628,14,8.984508822059468,0.547614422157078,8.274667313097027,0.8452077264350616,620
266,COMPLETE,0.6446605061818755,0.7898483257339877,7,0.8531586320158439,0.4992737893306452,0.019119770785318586,192,22,110,0.013374834718174267,0.1021414975395035,14,7.62910129107257,0.8479002456062031,8.674737138269414,0.8367501851048148,583
267,COMPLETE,0.6441618263306677,0.7664363234945846,8,0.8886384381424562,0.489821774870613,0.017883873568362442,83,16,112,0.009812960141056912,0.10514713174929198,17,8.661894188798028,2.265108167590687,8.030415486089739,0.7850499562533195,606
268,COMPLETE,0.6451470796560883,0.769149926262882,7,0.8399036667310809,0.48355741666340024,0.01880812844799063,176,21,113,0.04241400917659556,0.09965771696502489,17,7.711300716489798,0.6621311714253768,6.6671807160269,0.8092924836635508,567
269,COMPLETE,0.6444325676444618,0.7698240205735534,7,0.8345859465798806,0.47949773100141835,0.018784019063423665,167,17,114,0.030956336209032098,0.09848793942449291,17,7.743032408522768,0.655435909010419,6.703873433032984,0.7978540139780197,561
270,COMPLETE,0.644609990903892,0.7714199353494716,7,0.8233403739281232,0.4845479631111168,0.01895787701335187,144,16,112,0.03744158875010017,0.0973164425581017,17,7.7706887373160605,0.04556904911973179,6.438686815084677,0.8086330005406119,556
271,COMPLETE,0.6452130377985595,0.7744898432084846,7,0.8406134991551327,0.4841833383238568,0.018705536890062525,173,21,83,0.046568494631278705,0.11604455861592594,17,7.7241481050809,0.5893979096288651,6.680290507337962,0.6273769794984624,561
272,COMPLETE,0.6448118448249536,0.7737793952250203,7,0.8079731706184115,0.4835421627807877,0.018554504570288947,157,21,83,0.04822835143224326,0.10715091683796368,17,7.674558468435197,0.4579743474866121,6.8478942463793,0.6347426902680414,534
273,COMPLETE,0.6448991614885381,0.7773589719809142,7,0.8403937000158644,0.4847581324868598,0.018764061216013005,179,22,83,0.08110594209429052,0.09942274270735543,17,7.695856970247866,0.5379623750518829,7.059564132747728,0.627265195604389,588
274,COMPLETE,0.6448416338712093,0.7754219408030444,7,0.7969836955759174,0.4808381334884754,0.018930504634407833,65,19,82,0.036248902023984536,0.11102227103404344,17,7.903419343682859,3.444320024608398,6.68440798302799,0.6465639738321303,587
275,COMPLETE,0.6445178588386583,0.7682531914258472,7,0.8420198845657189,0.485722623968765,0.019389834792481554,335,16,83,0.030172315365662183,0.0968821097338527,17,7.594345412864999,1.8978194347909247,6.500666603999768,0.6180094091442083,561
276,COMPLETE,0.645073905555656,0.7703862361761291,7,0.8615432973379985,0.48224125254185235,0.018645688810737648,174,17,84,0.022335929608064558,0.11238113539124306,17,7.855691938452941,0.5866402442059273,6.648600373401044,0.6275483199229059,565
277,COMPLETE,0.6448956285269423,0.773741692784566,7,0.8269648146976651,0.48678265153561157,0.01914085495539363,93,21,85,0.00813442629065823,0.13496126816801401,17,7.712156212143222,0.7464941346551156,6.316438618694279,0.8153446803571494,534
278,COMPLETE,0.6449345303993163,0.7780603148342484,7,0.8474661811297451,0.48262539701386753,0.015725586618377606,158,16,82,0.056363134646803814,0.11834799680803887,17,7.6290458415953655,1.5513898329042066,6.9260779003471855,0.9298650789341525,567
279,COMPLETE,0.6435960666484738,0.7797088979946483,5,0.8144377412391037,0.5028933535485571,0.0187858405059821,125,17,111,0.04283300508793362,0.09767957962743913,16,8.535635640031394,0.8221219323153897,5.826148508411514,0.7914507149822521,567
280,COMPLETE,0.6450929742604066,0.7763863556709424,7,0.8346397781355945,0.45401989057826886,0.018143640327435675,140,21,77,0.017862538876879074,0.09868631198622457,17,7.81117371764478,0.10379626433846842,8.506309977620015,0.8094823054173488,739
281,COMPLETE,0.6447716676570391,0.7299193556034906,7,0.8606446661152071,0.48829015463350023,0.018894458046969386,208,16,84,0.011001189964306395,0.13124515129921538,16,7.7622478984901475,1.3072004218413666,8.894950732458065,0.5243615378907884,648
282,COMPLETE,0.6446903130894134,0.781502247450469,7,0.8682659953496746,0.5047444105394442,0.01905443547632488,186,20,111,0.0017714244587185863,0.10433636086649783,17,8.735339387523558,2.4632741752785887,6.112257793262318,0.6099651761453959,564
283,COMPLETE,0.6443244282982264,0.7720383713363679,7,0.8494577020300558,0.4789071768537285,0.0185075140530535,82,21,76,0.22460164141302932,0.11454949711827143,16,9.085801770605983,0.908747735673948,9.19328836364296,0.8233661082385328,556
284,COMPLETE,0.6446273592145882,0.7824247261331854,7,0.8285538605775686,0.48770198085272587,0.01924880150833637,167,17,109,0.0058476803563002385,0.09676067632416392,17,7.556486867182931,0.3254368498481306,7.18854172173786,0.8355786618536796,568
285,COMPLETE,0.6445925225700162,0.7759902248489812,7,0.702160424230325,0.5018185820940237,0.018648184213593093,107,21,100,0.025812438051317707,0.09968235381318102,16,8.646323755643166,0.43594278503782463,8.756379443770603,0.8453521923876369,561
286,COMPLETE,0.6450844472843407,0.7799101497056468,7,0.874548968377034,0.49978430919834493,0.019548817035455628,149,16,110,0.002222934285215635,0.10273849697801367,12,8.925852234767143,0.6085883890220927,8.436296321946646,0.8178041126565921,779
287,COMPLETE,0.6444434022981727,0.7251293084756957,7,0.8410492671953261,0.45624192752938264,0.017597435858448515,200,21,81,0.04618726703696663,0.09810864195682646,16,8.770064473590887,0.689294223232392,8.351285107786051,0.7789749611354705,574
288,COMPLETE,0.6446755025143113,0.7659695732817015,7,0.8569011143733974,0.45230037346749513,0.01829004739228658,176,23,112,0.08183750049493199,0.11717603246934218,17,7.68305634110941,0.003515329034397747,9.480366220439251,0.8011769072070561,565
289,COMPLETE,0.6442040789795602,0.7217310370452727,7,0.8981584139651394,0.4837761475240927,0.018839076304054778,159,16,114,0.014709005248091381,0.10022367943951756,18,8.707264923077307,1.903383019788034,6.590270621807937,0.8296832094431934,570
290,COMPLETE,0.6452750771757421,0.7835763683594396,7,0.8668982176204703,0.48639065430731704,0.0190385478702975,169,21,113,0.007381634609233365,0.09610462116922835,16,8.81555708171588,0.9384669219130632,8.188165252779816,0.6414934673803293,647
291,COMPLETE,0.6447947337167194,0.7838616423622891,7,0.8683393843403437,0.4856880261236205,0.017959375943219814,76,17,112,0.007318900864907164,0.09655958587026425,17,8.800183323985188,1.0677307985840174,8.214592221495431,0.6374664518363128,573
292,COMPLETE,0.6445498198168151,0.6858800210185636,7,0.9111889851333926,0.48751293644776267,0.017188045993272196,191,21,82,0.0012129274374936567,0.09612339331377476,16,7.799051663692849,1.3461126103388596,6.797243087319222,0.6763907348399598,573
293,COMPLETE,0.6447655948211313,0.7837478774865275,7,0.8781720163583712,0.48199561107099825,0.01775438245623188,179,16,80,0.12181841362470616,0.10365241535584051,17,9.009100398214377,0.8587550614871717,5.398709686215638,0.6211631673481742,662
294,COMPLETE,0.644818660690196,0.7806250526348322,7,0.5972656572687175,0.4917336428768391,0.018066848202960256,135,22,108,0.008023402129169566,0.09861972092984132,14,8.612681140285009,0.07073513957223942,8.562003111598015,0.593628612191537,959
295,COMPLETE,0.6440058151761969,0.7908951792393278,6,0.6484564974002773,0.488996128827363,0.01898674585229074,88,17,113,0.011990337627096193,0.13852456361223353,18,6.6571305177134406,4.549471051080817,8.223363752736507,0.6486890412277744,532
296,COMPLETE,0.6448045395605821,0.7332328261799713,7,0.8370450966129194,0.48601077381176966,0.019618682304176644,150,21,114,0.009826981018961484,0.09611246974890293,16,8.922844204218553,1.5152790152375102,7.036632016747578,0.8083400751066777,574
297,COMPLETE,0.6451061951814033,0.7849667154726401,7,0.8487900074290771,0.48411536541282746,0.01755829098915508,167,21,78,0.005620541817136684,0.09751983664381501,14,8.7383373780135,0.005362082859582698,8.746574293226356,0.6381156630832415,819
298,COMPLETE,0.6445561427106722,0.7954657733880443,7,0.8204957216719955,0.48254411152876653,0.017580829144750447,170,19,78,0.0057070453691753,0.09747484115946814,16,8.752203238297994,0.004408942029214697,8.853894669290122,0.6565785724361947,633
299,COMPLETE,0.6444616350949215,0.7887578271646645,7,0.8506342159018079,0.4771095812519332,0.017286183849238936,357,20,77,0.006900424500336994,0.0987496970865239,17,9.316700353081783,0.006357748311864625,5.648434274206943,0.6371558233158744,573
300,COMPLETE,0.6452801426353405,0.7934474752927184,7,0.8467790590271639,0.48022285805625137,0.018408651120778854,185,17,78,0.005822688762824574,0.12819421183830818,14,8.086819365066098,0.002095351503224918,8.681086734227112,0.6407709266857502,857
301,COMPLETE,0.6448534437509218,0.7940215767893513,7,0.84445366271624,0.4805854280159589,0.018483097110193844,188,17,77,0.005323451391674233,0.09712431201601016,14,8.03205893210701,0.0013147797395396366,9.083848440781816,0.6444430793417044,535
302,COMPLETE,0.6439690030738267,0.7940651558187745,7,0.8587306202039257,0.4845194785997848,0.014509940269983503,193,17,114,0.006766761038745444,0.09783960963713943,14,8.22779251375476,0.0018956303670494355,8.782357343819914,0.6273899155184046,751
303,COMPLETE,0.6446467458501598,0.7849333738621799,7,0.8316243380578062,0.47968840543973906,0.018334953178472873,181,17,78,0.008777938732221387,0.12856353137793183,14,7.978122586979814,0.002506586136012997,5.238862901795674,0.6322489513407317,596
304,COMPLETE,0.6449598398360259,0.7979718870210085,7,0.8470383610591748,0.4841623004525916,0.018521928846046358,173,18,78,0.005961938922275079,0.1270773175887493,14,8.10636501126276,0.9986471436985679,8.661193120785542,0.6374144305082049,804
305,COMPLETE,0.6446655287743969,0.7894790549958225,7,0.8645327839141259,0.48208236118646025,0.018620790914982,215,17,85,0.004783774507512799,0.12985591131992782,14,8.673932319691847,0.0015700391996065297,9.326637829050249,0.6212521878726387,859
306,COMPLETE,0.6443001691049032,0.6725120637577007,7,0.8540888561501431,0.48607360381609416,0.018205605319514654,201,17,77,0.008027794729150384,0.1262593608473216,14,8.162419502167383,0.0019523588123354684,8.395967835999935,0.6518863788626397,569
307,COMPLETE,0.6439351809500767,0.7869001973842961,8,0.8367067244996864,0.4837113030274473,0.018661946390238382,164,21,113,0.005216069300033994,0.12895885504887614,16,7.889383335100187,0.005313790987017121,9.06495601711486,0.6587206583111492,680
308,COMPLETE,0.644790622049584,0.7158366727832743,7,0.8651906869442556,0.4790253226704093,0.018839178390696047,178,21,76,0.010404065994339415,0.1277096413140685,14,8.550293047230866,0.0028141116756486423,7.374293656200019,0.6433042535763488,573
309,COMPLETE,0.644731579795535,0.791517524066497,7,0.8475884921707708,0.47379790917538517,0.019353403149174272,186,17,79,0.006125933978491874,0.09705555846946035,17,8.719849759474098,0.0022749341819304895,8.708827280573814,0.6677910766602292,583
310,COMPLETE,0.6443191985148329,0.783866167351871,6,0.8247299464582668,0.5055827601154393,0.018403187767952543,162,17,86,0.007251254028464154,0.12581512845414683,14,8.799784432447778,0.5455128493231837,8.88164248613442,0.8362127987381397,665
311,COMPLETE,0.6445500520134823,0.7780223704076124,7,0.875031517377867,0.48708760202998386,0.0174609939966434,173,21,112,0.004598545991189713,0.13016917264165306,16,8.336970941619873,1.1119285638906125,4.228305088192281,0.8421701233326591,574
312,COMPLETE,0.6442658290039729,0.7864142682486946,7,0.8592926971981031,0.4913054702509217,0.018745005444792066,196,22,94,0.06798750382475616,0.09830119934649552,17,8.456958193618512,0.7833084725185487,8.17697136703091,0.8498525642137674,598
313,COMPLETE,0.6448542939479488,0.7830224952475071,7,0.8426568448851464,0.4770936122741074,0.017909851240575706,390,21,84,0.009235426184806678,0.10614663518496101,14,8.657804183818538,1.1670517185357754,8.563182686865844,0.830018110793274,620
314,COMPLETE,0.6445835597786675,0.7775370589302933,7,0.8716518167355896,0.46148209325661843,0.01817163330990815,157,21,114,0.014481572376085114,0.1280376345699327,16,8.794727166696134,0.8850792545234482,6.832908142543703,0.7575408002901055,596
315,COMPLETE,0.6450095585008286,0.7924388741598248,7,0.8106868333919076,0.4832911884453989,0.01906496305339403,180,17,89,0.003876130927660071,0.09974239358728061,16,8.713750851681803,0.0016588256311777002,6.468840813652393,0.8280577820555947,576
316,COMPLETE,0.6446105303146109,0.7803465941206775,7,0.7218667851149732,0.48129435840193174,0.017643643296807884,166,20,79,0.02028654697587344,0.12457456044281709,14,8.832945045957974,0.662869924474175,9.772417470480072,0.8190340848096755,643
317,COMPLETE,0.6445853173288244,0.7885663537864961,7,0.8532837760789096,0.5011098905336866,0.019204018598547656,223,21,113,0.05400346866828019,0.09616831928738244,17,8.581173321236571,0.18014382590862693,8.35558349826144,0.6305855093707313,563
318,COMPLETE,0.6445677989833587,0.7840517635244842,7,0.8328914619300284,0.4885668840874229,0.018049102801791728,347,17,112,0.00525691819397124,0.12280993779685057,14,8.733632192592857,1.4837302728699777,3.7421899019450136,0.7323792081577706,739
319,COMPLETE,0.6443916545917255,0.7726860606759999,7,0.666107170506409,0.46512579137868,0.019762844013996143,172,21,113,0.002512923140591655,0.09754168222959544,18,8.069160218664704,0.544664319522854,8.158974980577918,0.6462482583930445,567
320,COMPLETE,0.6447454758729945,0.7767366477359723,7,0.8663419020905635,0.48535428266407293,0.017827769308755164,187,24,105,0.006320151376967243,0.10167133294077645,16,7.717890962355908,0.3892791880573001,8.943954654334899,0.8535765441707961,567
321,COMPLETE,0.6441934586612343,0.781926887350076,6,0.684197753516136,0.4930949080024138,0.018854850065467256,161,21,87,0.011172045002346073,0.0992957953876924,17,8.886298468460154,0.98249195423754,6.267597226493216,0.6125532379778765,675
322,COMPLETE,0.6448772349786547,0.7865535330795569,7,0.8841788160499725,0.45911425339516476,0.01750608969788252,180,17,78,0.0014529013587353805,0.10039744369729764,14,8.79400197166963,1.887287832625643,8.62433853493105,0.8370629336590242,931
323,COMPLETE,0.6446959108152178,0.7902571483690933,7,0.8436905610225571,0.4756028931074565,0.01732555625441702,306,17,76,0.004344153349733673,0.09806500280789227,16,8.624708714563413,0.4829520573682211,5.8938617623828105,0.7928781319812431,587
324,COMPLETE,0.6444478604741801,0.7794941421785131,7,0.6260835800696442,0.49881440028787355,0.018942555103928928,154,20,83,0.001962815994764413,0.12123501944236172,17,7.62930179652407,0.7488780132836129,7.180963367555543,0.8190551761661069,534
325,COMPLETE,0.6447138328256585,0.7750969232715187,7,0.8546604478989869,0.48993089805334816,0.017680553106664637,501,16,111,0.03959659933155563,0.09701773039226848,14,8.270826917047224,1.2262831134324865,8.42091234186699,0.8456135351057399,739
326,COMPLETE,0.6451167940661906,0.7948686557864099,7,0.8239492895685822,0.4871499495371157,0.01839206356113486,142,22,114,0.003319964832245188,0.13227738717577356,13,7.95750622058759,0.003559965450119184,7.800854609710998,0.9466284590830862,875
327,COMPLETE,0.6442646072922784,0.79710507152985,7,0.8148568554781894,0.48696265108100534,0.01865490775936598,144,22,114,0.00700486876056267,0.1171362522122077,13,7.92371419325854,0.006512541218527633,8.163915344730478,0.9461991322652343,857
328,COMPLETE,0.6444107733080657,0.8033217773015762,7,0.8029250578525713,0.4856149326816008,0.018347084342895344,124,22,103,0.0051371983800011945,0.11984209110577293,13,7.976893460962721,0.004844395448992938,7.8371288665464975,0.9319439439813072,908
329,COMPLETE,0.6436316641836627,0.7953002829736608,7,0.8226906416498124,0.4835014157569607,0.01371089021891716,113,22,114,0.0028171792635856797,0.13616702044216067,12,7.86394386356023,0.0034947889572231514,6.620196644076339,0.8673192093820803,646
330,COMPLETE,0.644789153852197,0.7983544862333485,7,0.8333527700945718,0.4809543891825979,0.018447119989956587,136,22,106,0.0035970179389320338,0.1355847111541306,13,7.836324808652118,0.004185035170557827,8.339038903128191,0.5013033778542224,860
331,COMPLETE,0.6436067084003381,0.7943291177189539,6,0.8190167516094282,0.4892058462673292,0.01821114630730251,141,22,114,0.00849134562580584,0.13324009356316552,15,8.132521964482034,0.001404957216243078,8.072704968870985,0.892926923892491,522
332,COMPLETE,0.6445629978707351,0.770899090960845,7,0.8296549053476426,0.4860764483004875,0.019455915004606816,154,23,113,0.013053829180586606,0.13233991630101866,13,7.749884060606459,0.002827658959283239,2.420908461018776,0.6281528924040402,779
333,COMPLETE,0.644602114078494,0.7191125761659916,7,0.8763015880740335,0.4874039026916816,0.01879123204558634,277,16,77,0.004198553140858568,0.09722320619971338,13,8.07136175627086,0.002062426551100887,6.9211567430154775,0.9508225603657662,573
334,COMPLETE,0.6450028569477916,0.7815639488589855,7,0.6107778498940067,0.5073742656209622,0.019110377768219552,168,22,81,0.002230225273423283,0.0962578745410507,12,7.968175725070313,0.003861323279350506,4.645198965733736,0.6404356819598859,976
335,COMPLETE,0.6452580982409952,0.8004880595477523,7,0.8638496098228146,0.4841658347961081,0.018512287507476827,163,17,112,0.007701262060865985,0.10485103553564638,15,7.877444383237393,0.007713192474545745,8.765511283275927,0.9162887116406873,589
336,COMPLETE,0.6439803128376407,0.7593204067426496,7,0.8656296872426328,0.49064357270071013,0.01838546091367596,152,17,112,0.008684618273876085,0.10485587551548659,15,7.804418002086883,0.14983571862365958,9.217925548855657,0.9203944568190432,562
337,COMPLETE,0.6453580678368065,0.7927506588746658,7,0.8892224509907721,0.5033577197881222,0.018491432976932055,144,17,111,0.01054359141094377,0.10563990090345018,15,7.909414680569031,0.007971085739902803,8.553024546973845,0.956366108515581,857
338,COMPLETE,0.6447218203910055,0.8059098274672393,7,0.8952761477878297,0.505520701759748,0.018540531936861285,160,17,111,0.01053266672704975,0.10690731160668067,15,7.8611344771240415,0.010199881884576217,8.538333259703714,0.8858945889450477,539
339,COMPLETE,0.6447656912720545,0.7994570849948611,7,0.8771992374038867,0.5022664119210671,0.018638322502220788,263,18,110,0.015479011597432498,0.10792127601382363,15,7.761372798981729,0.008980640223447887,8.816280549845953,0.86219559897185,539
340,COMPLETE,0.6449728535661506,0.7765725450050521,7,0.894004075437391,0.46336850499313254,0.018539233386593204,99,17,111,0.012151611185066278,0.10433589547002754,16,7.896064109205278,0.5999446678694556,8.534397663243055,0.9602997119896164,586
341,COMPLETE,0.6446099373200458,0.7682960456074602,7,0.8677075701481818,0.5046181221811035,0.01896549946136519,133,17,112,0.009729619681337577,0.10610671586938808,15,7.681748788220471,0.008087047927807227,8.332840355495174,0.8999373616106745,567
342,COMPLETE,0.6448426269584933,0.8024763806718609,7,0.7459656668670378,0.5088325436852582,0.018810413686221588,71,17,109,0.007519832560237794,0.10569672753317744,15,7.823954426707351,0.007854169896683187,8.661408412820375,0.960600762160587,862
343,COMPLETE,0.6446231118017092,0.7908820239635349,7,0.8902010767243149,0.5008172080808213,0.018734584602274593,171,17,110,0.012289721534741697,0.10368289512288759,16,7.919297370333507,0.007482026051298232,6.371637121229241,0.9123079233632114,538
344,COMPLETE,0.6442226011290788,0.801037672453424,6,0.8870687502699113,0.5033713154200559,0.01927289460155064,149,17,112,0.016955063724437124,0.10534268250615476,16,7.77402054750654,0.05448871902549247,9.056047931627631,0.8786836648754233,742
345,COMPLETE,0.6440136705680565,0.8099940753692408,5,0.8794226969514649,0.4560956801278749,0.018290913191951804,326,17,111,0.007978586751550481,0.10477642725241872,17,8.033773895844746,2.270938443511371,5.079817737244385,0.9718262119211698,594
